stim_left;stim_right;audio;stim_lev;vol;left;right;stim;Hz;categorie;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;both_txt_loop.thisRepN;both_txt_loop.thisTrialN;both_txt_loop.thisN;both_txt_loop.thisIndex;both_stim_loop.thisRepN;both_stim_loop.thisTrialN;both_stim_loop.thisN;both_stim_loop.thisIndex;training_trials_loop.thisRepN;training_trials_loop.thisTrialN;training_trials_loop.thisN;training_trials_loop.thisIndex;stim_loop.thisRepN;stim_loop.thisTrialN;stim_loop.thisN;stim_loop.thisIndex;stim_test.thisRepN;stim_test.thisTrialN;stim_test.thisN;stim_test.thisIndex;stim_neutral_loop.thisRepN;stim_neutral_loop.thisTrialN;stim_neutral_loop.thisN;stim_neutral_loop.thisIndex;stim_neutral31_loop.thisRepN;stim_neutral31_loop.thisTrialN;stim_neutral31_loop.thisN;stim_neutral31_loop.thisIndex;conterbalencement.thisRepN;conterbalencement.thisTrialN;conterbalencement.thisN;conterbalencement.thisIndex;istr_nh_loop.thisRepN;istr_nh_loop.thisTrialN;istr_nh_loop.thisN;istr_nh_loop.thisIndex;nh_loop_trials.thisRepN;nh_loop_trials.thisTrialN;nh_loop_trials.thisN;nh_loop_trials.thisIndex;istr_nb_loop.thisRepN;istr_nb_loop.thisTrialN;istr_nb_loop.thisN;istr_nb_loop.thisIndex;nb_loop_trials.thisRepN;nb_loop_trials.thisTrialN;nb_loop_trials.thisN;nb_loop_trials.thisIndex;conterbalencement2.thisRepN;conterbalencement2.thisTrialN;conterbalencement2.thisN;conterbalencement2.thisIndex;istr_hn_loop.thisRepN;istr_hn_loop.thisTrialN;istr_hn_loop.thisN;istr_hn_loop.thisIndex;hn_loop_trials.thisRepN;hn_loop_trials.thisTrialN;hn_loop_trials.thisN;hn_loop_trials.thisIndex;istr_bn_loop.thisRepN;istr_bn_loop.thisTrialN;istr_bn_loop.thisN;istr_bn_loop.thisIndex;bn_loop_trials.thisRepN;bn_loop_trials.thisTrialN;bn_loop_trials.thisN;bn_loop_trials.thisIndex;arousal_loop.thisRepN;arousal_loop.thisTrialN;arousal_loop.thisN;arousal_loop.thisIndex;valence_loop.thisRepN;valence_loop.thisTrialN;valence_loop.thisN;valence_loop.thisIndex;position.left;position.right;txt_right.started;txt_right.stopped;txt_left.started;txt_left.stopped;left.started;left.stopped;right.started;right.stopped;kb_trial_training.keys;kb_trial_training.rt;kb_trial_training.started;kb_trial_training.stopped;kb_extra_training.keys;kb_extra_training.rt;kb_extra_training.started;kb_extra_training.stopped;sound_1.started;sound_1.stopped;txt_wait.started;txt_wait.stopped;amplitude_5hz;sound_2.started;sound_2.stopped;amplitude_31hz;sound_6.started;sound_6.stopped;img_nb_right.started;img_nb_right.stopped;img_nb_left.started;img_nb_left.stopped;img_trial_right.started;img_trial_right.stopped;img_trial_left.started;img_trial_left.stopped;resp.keys;resp.rt;resp.started;resp.stopped;sound_3.started;sound_3.stopped;img_nh_right.started;img_nh_right.stopped;img_nh_left.started;img_nh_left.stopped;half_break_left.started;half_break_left.stopped;kb_half_break.keys;kb_half_break.rt;kb_half_break.started;kb_half_break.stopped;img_bn_right.started;img_bn_right.stopped;img_bn_left.started;img_bn_left.stopped;img_hn_right.started;img_hn_right.stopped;img_hn_left.started;img_hn_left.stopped;img_arousal_right.started;img_arousal_right.stopped;img_arousal_left.started;img_arousal_left.stopped;img_val_right.started;img_val_right.stopped;img_val_left.started;img_val_left.stopped;kb_valuation.keys;kb_valuation.rt;kb_valuation.started;kb_valuation.stopped;sound_4.started;sound_4.stopped;img_valence_right.started;img_valence_right.stopped;img_valence_left.started;img_valence_left.stopped;txt_end_right.started;txt_end_right.stopped;txt_end_left.started;txt_end_left.stopped;participant;session;practice;stim_setting;date;expName;psychopyVersion;frameRate;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;2;14;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2146.9102517229985;None;2146.9102517229985;None;"['l', 'j', 'l']";"[1.0791595199989388, 15.144402881996939, 21.576268289994914]";2146.9102517229985;None;2146.9044263367978;2176.903943806996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;3;15;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2181.9330643369976;None;2181.9330643369976;None;"['l', 'k', 'j', 'l']";"[0.9644511490041623, 12.69860716900439, 16.030499890999636, 17.703389155001787]";2181.9330643369976;None;2181.937096284797;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;4;16;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2216.958095461996;None;2216.958095461996;None;"['l', 'k', 'j', 'l', 'k', 'l']";"[1.2044215889982297, 7.246344596002018, 11.177493461997074, 14.075419310000143, 24.364549049001653, 26.934453217996634]";2216.958095461996;None;2216.9532943788;2246.9530105759986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;2;5;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2251.993633054997;None;2251.993633054997;None;"['l', 'j', 'k', 'l', 'j']";"[1.4647495030003483, 12.982850231004704, 16.335881479004456, 24.69376430700504, 28.287820735000423]";2251.993633054997;None;2251.9860431277993;2281.986009278997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2285.0085852990014;None;space;314.6881993269999;2285.0085852990014;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2599.7347620579967;None;2599.7347620579967;None;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2635.0366154770018;None;2635.0366154770018;None;"['j', 'k']";"[10.540764156998193, 24.209904244999052]";2635.0366154770018;None;2635.030640904799;2665.0306042459997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2670.0687559;None;2670.0687559;None;"['j', 'k']";"[1.2127882670029067, 11.262709146998532]";2670.0687559;None;2670.063628891796;2700.0632756580017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2705.1039251959955;None;2705.1039251959955;None;"['j', 'k', 'j', 'j', 'k']";"[0.9255410319965449, 6.365511819996755, 9.240437770000426, 18.271387901993876, 25.34268315499503]";2705.1039251959955;None;2705.096313134796;2735.0962149740008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2740.1298764629973;None;2740.1298764629973;None;"['j', 'k']";"[1.0695192830025917, 24.45159535700077]";2740.1298764629973;None;2740.1291489457944;2770.128927054997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;4;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2775.1682484939956;None;2775.1682484939956;None;"['k', 'j', 'k', 'l', 'j']";"[2.605356328000198, 9.08027812000364, 11.425318993002293, 13.107321123003203, 21.282344205006666]";2775.1682484939956;None;2775.162206920795;2805.1617941389995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;0;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2810.196218537996;None;2810.196218537996;None;"['k', 'j', 'l', 'j']";"[4.7191125720055425, 11.269344316002389, 20.482421382999746, 25.546344466005394]";2810.196218537996;None;2810.1948456428;2840.194682647998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;1;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2845.234129466997;None;2845.234129466997;None;"['j', 'k', 'j']";"[0.8434297959975083, 19.876471276998927, 28.55743093199999]";2845.234129466997;None;2845.2277760867946;2875.2275049870004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;1;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2880.267008429997;None;2880.267008429997;None;"['j', 'k']";"[2.2415549559955252, 4.1944221049998305]";2880.267008429997;None;2880.2604584907967;2910.260245266996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;1;2;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2915.2983480350013;None;2915.2983480350013;None;"['j', 'k', 'j']";"[1.2953293359969393, 20.503245129999414, 26.13724830099818]";2915.2983480350013;None;2915.293441067799;2945.293047457999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;1;3;9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950.331841375002;None;2950.331841375002;None;"['j', 'l', 'k', 'l']";"[0.9115942760035978, 6.906661672001064, 17.73354035200464, 21.806622686999617]";2950.331841375002;None;2950.326278643799;2980.3259153809995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;1;4;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2985.359918741997;None;2985.359918741997;None;"['j', 'k', 'l']";"[0.902462985002785, 17.721513752003375, 19.310571515001357]";2985.359918741997;None;2985.3591873117985;3015.358901972002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;1;5;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3020.3971903130005;None;3020.3971903130005;None;"['j', 'k']";"[1.0242207039991627, 27.081376943002397]";3020.3971903130005;None;3020.3918089377985;3050.391619053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;2;0;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3055.424733474996;None;3055.424733474996;None;"['j', 'k', 'j', 'k', 'j']";"[0.8006263290008064, 12.14386499599641, 16.009671891995822, 23.467714300997613, 29.655638595999335]";3055.424733474996;None;3055.424654583796;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;2;1;13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3090.446166706999;None;3090.446166706999;None;"['j', 'k', 'l', 'k']";"[1.8592731379976613, 12.86542937500053, 17.046245775003626, 20.644441308999376]";3090.446166706999;None;3090.441063342798;3120.4406622980023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;2;2;14;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3125.479629292997;None;3125.479629292997;None;"['j', 'k']";"[1.1499430790063343, 23.226927362004062]";3125.479629292997;None;3125.4738554668;3155.4734747429975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;2;3;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3160.5116915069957;None;3160.5116915069957;None;"['k', 'l', 'k']";"[2.7526270610032952, 15.212748285004636, 27.435875075003423]";3160.5116915069957;None;3160.506724195795;3190.5063406119953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;2;4;16;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3195.5406506860018;None;3195.5406506860018;None;"['k', 'j', 'l', 'k']";"[1.7039311839980655, 15.390802936999535, 19.624913245002972, 25.51680746400234]";3195.5406506860018;None;3195.5394768568003;3225.5391972020007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;2;5;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3230.577657048998;None;3230.577657048998;None;"['j', 'k', 'j', 'j']";"[2.356908982997993, 9.320937305004918, 11.593800055001338, 23.6678925419983]";3230.577657048998;None;3230.572272964797;3260.571993022997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3263.588598055998;None;3263.588598055998;None;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3276.7109758549996;None;3276.7109758549996;None;"['l', 'j', 'l', 'k', 'j', 'l']";"[3.1174408919978305, 6.39760476200172, 13.735442397999577, 16.927493504001177, 23.216582100998494, 28.587623341001745]";3276.7109758549996;None;3276.705131603798;3306.704402408999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3311.742976690999;None;3311.742976690999;None;"['j', 'k', 'j']";"[2.3904882749993703, 21.01862895600061, 24.439519535997533]";3311.742976690999;None;3311.7376651968007;3341.737393784002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3346.771031340002;None;3346.771031340002;None;['j'];[0.899626027996419];3346.771031340002;None;3346.7704952997956;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3381.7928109279965;None;3381.7928109279965;None;"['l', 'k', 'l', 'k']";"[3.232760616003361, 9.395622484997148, 21.387580433001858, 27.614744869002607]";3381.7928109279965;None;3381.7868029657984;3411.786517389999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;4;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3416.8241012969957;None;3416.8241012969957;None;['j'];[1.661443037999561];3416.8241012969957;None;3416.819412073797;3446.819201106002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;5;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3451.857787062996;None;3451.857787062996;None;"['k', 'l', 'k', 'l', 'j', 'k']";"[2.601690420000523, 5.244536477999645, 12.979564267996466, 18.322653458002605, 21.21880152400263, 26.009737478001625]";3451.857787062996;None;3451.852457401801;3481.852073887996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;1;0;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3486.891044172;None;3486.891044172;None;['j'];[1.6885447489985381];3486.891044172;None;3486.885417261801;3516.8847946919996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;1;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3521.9360048340022;None;3521.9360048340022;None;['j'];[0.9875494499938213];3521.9360048340022;None;3521.934603075795;3551.940019296999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03;001;1;1;2022_Mar_22_1327;VR_setting;2021.2.3;60.14524414673389;
